ano,estado,municipio,cve_inegi,id_estado,id_municipio,pea,pea_h,pea_m,pei,pei_h,pei_m,pea_ocupada,pea_ocupada_h,pea_ocupada_m,pea_desocupada,pea_desocupada_h,pea_desocupada_m,tpe,tpe_h,tpe_m
2010,Oaxaca,Ayoquezco de Aldama,20398,20,398,1658,1070,588,1686,440,1246,1638,1052,586,20,18,2,48.81,69.21,31.77
2010,Oaxaca,Santa Maria Atzompa,20399,20,399,12058,7132,4926,8465,2402,6063,11681,6833,4848,377,299,78,58.55,74.52,44.68
2010,Oaxaca,Santa Maria Camotlan,20400,20,400,670,400,270,622,169,453,625,359,266,45,41,4,51.5,69.57,37.19
2010,Oaxaca,Santa Maria Colotepec,20401,20,401,8250,5960,2290,8391,2090,6301,7855,5592,2263,395,368,27,49.3,73.5,26.55
2010,Oaxaca,Santa Maria Cortijo,20402,20,402,319,251,68,481,115,366,318,250,68,1,1,0,39.68,67.84,15.67
2010,Oaxaca,Santa Maria Coyotepec,20403,20,403,1115,722,393,980,274,706,1092,704,388,23,18,5,53.07,72.27,35.66
2010,Oaxaca,Santa Maria Chachoapam,20404,20,404,278,187,91,324,85,239,260,170,90,18,17,1,45.42,67.51,27.16
2010,Oaxaca,Villa de Chilapa de Diaz,20405,20,405,577,377,200,869,222,647,567,368,199,10,9,1,39.33,61.7,23.36
2010,Oaxaca,Santa Maria Chilchotla,20406,20,406,5809,5124,685,8601,1850,6751,5693,5021,672,116,103,13,39.85,72.32,9.14
2010,Oaxaca,Santa Maria Chimalapa,20407,20,407,2188,2004,184,3101,690,2411,2167,1987,180,21,17,4,41.07,73.73,7.05
2010,Oaxaca,Santa Maria del Rosario,20408,20,408,218,144,74,140,36,104,218,144,74,0,0,0,60.06,78.26,41.34
2010,Oaxaca,Santa Maria del Tule,20409,20,409,3843,2137,1706,2745,820,1925,3726,2075,1651,117,62,55,58.22,72.12,46.89
2010,Oaxaca,Santa Maria Ecatepec,20410,20,410,1022,822,200,1477,399,1078,985,787,198,37,35,2,40.72,66.94,15.6
2010,Oaxaca,Santa Maria Guelace,20411,20,411,361,216,145,270,59,211,351,208,143,10,8,2,56.41,77.14,40.28
2010,Oaxaca,Santa Maria Guienagati,20412,20,412,881,751,130,1483,446,1037,861,732,129,20,19,1,37.24,62.64,11.14
2010,Oaxaca,Santa Maria Huatulco,20413,20,413,16144,10279,5865,11993,3202,8791,15682,9908,5774,462,371,91,57.12,75.8,39.89
2010,Oaxaca,Santa Maria Huazolotitlan,20414,20,414,4501,3233,1268,3743,810,2933,4418,3156,1262,83,77,6,54.38,79.57,30.09
2010,Oaxaca,Santa Maria Ipalapa,20415,20,415,1169,1000,169,2336,592,1744,1155,987,168,14,13,1,33,61.8,8.78
2010,Oaxaca,Santa Maria Ixcatlan,20416,20,416,261,166,95,172,34,138,241,146,95,20,20,0,60,82.18,40.77
2010,Oaxaca,Santa Maria Jacatepec,20417,20,417,2705,2274,431,4150,901,3249,2487,2066,421,218,208,10,39.29,71.08,11.7
2010,Oaxaca,Santa Maria Jalapa del Marques,20418,20,418,4401,3042,1359,4792,1266,3526,4187,2858,1329,214,184,30,47.68,70.24,27.74
2010,Oaxaca,Santa Maria Jaltianguis,20419,20,419,221,155,66,221,45,176,219,153,66,2,2,0,49.33,77.11,26.72
2010,Oaxaca,Santa Maria Lachixio,20420,20,420,716,366,350,491,177,314,706,358,348,10,8,2,58.93,67.16,52.24
2010,Oaxaca,Santa Maria Mixtequilla,20421,20,421,1543,1133,410,1974,555,1419,1457,1058,399,86,75,11,43.51,66.33,22.31
2010,Oaxaca,Santa Maria Nativitas,20422,20,422,194,123,71,336,110,226,190,119,71,4,4,0,36.53,52.56,23.91
2010,Oaxaca,Santa Maria Nduayaco,20423,20,423,224,165,59,226,58,168,222,163,59,2,2,0,49.45,73.01,25.99
2010,Oaxaca,Santa Maria Ozolotepec,20424,20,424,1024,835,189,1698,467,1231,1023,834,189,1,1,0,37.41,63.84,13.23
2010,Oaxaca,Santa Maria Papalo,20425,20,425,480,458,22,1174,353,821,480,458,22,0,0,0,28.92,56.13,2.61
2010,Oaxaca,Santa Maria Penoles,20426,20,426,1117,886,231,4099,1566,2533,1106,876,230,11,10,1,21.32,35.96,8.32
2010,Oaxaca,Santa Maria Petapa,20427,20,427,5797,4077,1720,5923,1455,4468,5646,3948,1698,151,129,22,49.25,73.31,27.7
2010,Oaxaca,Santa Maria Quiegolani,20428,20,428,535,428,107,713,196,517,532,426,106,3,2,1,42.46,68.15,16.93
2010,Oaxaca,Santa Maria Sola,20429,20,429,357,270,87,803,262,541,356,269,87,1,1,0,30.67,50.56,13.81
2010,Oaxaca,Santa Maria Tataltepec,20430,20,430,96,72,24,112,28,84,96,72,24,0,0,0,45.93,71.29,22.22
2010,Oaxaca,Santa Maria Tecomavaca,20431,20,431,529,398,131,833,249,584,520,389,131,9,9,0,38.67,61.14,18.27
2010,Oaxaca,Santa Maria Temaxcalapa,20432,20,432,394,274,120,397,98,299,394,274,120,0,0,0,49.56,73.46,28.44
2010,Oaxaca,Santa Maria Temaxcaltepec,20433,20,433,605,504,101,996,190,806,538,444,94,67,60,7,37.19,70.99,11.01
2010,Oaxaca,Santa Maria Teopoxco,20434,20,434,1043,864,179,2178,637,1541,1001,824,177,42,40,2,32.3,57.41,10.38
2010,Oaxaca,Santa Maria Tepantlali,20435,20,435,1278,816,462,1154,335,819,1275,813,462,3,3,0,52.23,70.71,35.73
2010,Oaxaca,Santa Maria Texcatitlan,20436,20,436,434,261,173,435,146,289,417,246,171,17,15,2,49.77,63.97,37.28
2010,Oaxaca,Santa Maria Tlahuitoltepec,20437,20,437,3549,2297,1252,3515,1052,2463,3503,2252,1251,46,45,1,49.99,68.22,33.55
2010,Oaxaca,Santa Maria Tlalixtac,20438,20,438,523,445,78,765,185,580,515,438,77,8,7,1,40.45,70.19,11.84
2010,Oaxaca,Santa Maria Tonameca,20439,20,439,7397,6008,1389,9880,2352,7528,7223,5847,1376,174,161,13,42.6,71.4,15.52
2010,Oaxaca,Santa Maria Totolapilla,20440,20,440,250,205,45,475,128,347,248,203,45,2,2,0,34.44,61.38,11.48
2010,Oaxaca,Santa Maria Xadani,20441,20,441,3214,2008,1206,2186,682,1504,3114,1914,1200,100,94,6,59.1,73.93,44.31
2010,Oaxaca,Santa Maria Yalina,20442,20,442,115,89,26,173,34,139,114,88,26,1,1,0,39.93,72.36,15.76
2010,Oaxaca,Santa Maria Yavesia,20443,20,443,200,124,76,165,37,128,200,124,76,0,0,0,54.79,77.02,37.25
2010,Oaxaca,Santa Maria Yolotepec,20444,20,444,82,60,22,276,115,161,81,59,22,1,1,0,22.84,34.09,12.02
2010,Oaxaca,Santa Maria Yosoyua,20445,20,445,72,51,21,1127,509,618,72,51,21,0,0,0,6,9.07,3.29
2010,Oaxaca,Santa Maria Yucuhiti,20446,20,446,1902,1675,227,3151,700,2451,1879,1654,225,23,21,2,37.49,70.17,8.45
2010,Oaxaca,Santa Maria Zacatepec,20447,20,447,4292,3559,733,6604,1293,5311,4250,3523,727,42,36,6,38.96,72.37,12.02
2010,Oaxaca,Santa Maria Zaniza,20448,20,448,448,384,64,752,180,572,448,384,64,0,0,0,36.9,66.78,10.02
2010,Oaxaca,Santa Maria Zoquitlan,20449,20,449,1090,959,131,1523,304,1219,1075,945,130,15,14,1,41.15,74.34,9.64
2010,Oaxaca,Santiago Amoltepec,20450,20,450,2785,2232,553,4488,1189,3299,2412,1880,532,373,352,21,38.16,64.98,14.32
2010,Oaxaca,Santiago Apoala,20451,20,451,415,268,147,423,108,315,415,268,147,0,0,0,49.35,70.9,31.75
2010,Oaxaca,Santiago Apostol,20452,20,452,1617,939,678,1635,461,1174,1592,915,677,25,24,1,49.25,66.31,36.31
2010,Oaxaca,Santiago Astata,20453,20,453,1284,999,285,1720,465,1255,1156,886,270,128,113,15,42.69,68.05,18.51
2010,Oaxaca,Santiago Atitlan,20454,20,454,831,781,50,1498,391,1107,831,781,50,0,0,0,35.56,66.19,4.32
2010,Oaxaca,Santiago Ayuquililla,20455,20,455,661,508,153,1299,387,912,659,506,153,2,2,0,33.55,56.51,14.29
2010,Oaxaca,Santiago Cacaloxtepec,20456,20,456,515,342,173,784,264,520,483,311,172,32,31,1,39.4,56.16,24.79
2010,Oaxaca,Santiago Camotlan,20457,20,457,928,843,85,1516,360,1156,920,838,82,8,5,3,37.65,68.99,6.84
2010,Oaxaca,Santiago Comaltepec,20458,20,458,310,267,43,590,159,431,310,267,43,0,0,0,33.99,61.24,9.03
2010,Oaxaca,Villa de Santiago Chazumba,20459,20,459,1533,1021,512,1976,534,1442,1487,989,498,46,32,14,43.34,64.7,26.14
2010,Oaxaca,Santiago Choapam,20460,20,460,1578,1360,218,2318,503,1815,1540,1331,209,38,29,9,40.2,72.49,10.64
2010,Oaxaca,Santiago del Rio,20461,20,461,250,181,69,250,66,184,250,181,69,0,0,0,49.41,72.4,26.95
2010,Oaxaca,Santiago Huajolotitlan,20462,20,462,1856,1063,793,1436,374,1062,1795,1014,781,61,49,12,55.89,73.01,42.52
2010,Oaxaca,Santiago Huauclilla,20463,20,463,222,172,50,319,90,229,210,161,49,12,11,1,40.44,64.66,17.67
2010,Oaxaca,Santiago Ihuitlan Plumas,20464,20,464,169,99,70,201,68,133,165,95,70,4,4,0,45.55,59.28,34.31
2010,Oaxaca,Santiago Ixcuintepec,20465,20,465,400,381,19,668,128,540,396,379,17,4,2,2,37.11,73.41,3.4
2010,Oaxaca,Santiago Ixtayutla,20466,20,466,2881,2642,239,5123,1124,3999,2647,2438,209,234,204,30,35.76,69.58,5.61
2010,Oaxaca,Santiago Jamiltepec,20467,20,467,6253,4751,1502,7466,1648,5818,6172,4681,1491,81,70,11,45.04,73.13,20.33
2010,Oaxaca,Santiago Jocotepec,20468,20,468,3402,3054,348,5710,1358,4352,3284,2942,342,118,112,6,37.13,68.85,7.36
2010,Oaxaca,Santiago Juxtlahuaca,20469,20,469,9655,7004,2651,12917,3195,9722,9297,6681,2616,358,323,35,42.28,67.65,21.24
2010,Oaxaca,Santiago Lachiguiri,20470,20,470,1633,1412,221,2058,393,1665,1594,1374,220,39,38,1,43.96,77.54,11.67
2010,Oaxaca,Santiago Lalopa,20471,20,471,154,123,31,222,54,168,149,119,30,5,4,1,40.96,69.49,15.58
2010,Oaxaca,Santiago Laollaga,20472,20,472,1232,848,384,1332,404,928,1211,834,377,21,14,7,47.49,66.61,29.07
2010,Oaxaca,Santiago Laxopa,20473,20,473,631,379,252,439,118,321,631,379,252,0,0,0,58.97,76.26,43.98
2010,Oaxaca,Santiago Llano Grande,20474,20,474,1119,844,275,1405,376,1029,1087,815,272,32,29,3,44.07,68.79,20.96
2010,Oaxaca,Santiago Matatlan,20475,20,475,2799,2257,542,4519,1080,3439,2581,2047,534,218,210,8,38.05,67.17,13.56
2010,Oaxaca,Santiago Miltepec,20476,20,476,170,109,61,158,39,119,164,104,60,6,5,1,51.67,73.65,33.7
2010,Oaxaca,Santiago Minas,20477,20,477,380,297,83,721,246,475,377,294,83,3,3,0,34.05,53.42,14.82
2010,Oaxaca,Santiago Nacaltepec,20478,20,478,604,459,145,946,270,676,593,448,145,11,11,0,38.77,62.36,17.64
2010,Oaxaca,Santiago Nejapilla,20479,20,479,93,66,27,98,35,63,92,65,27,1,1,0,48.44,64.71,30
2010,Oaxaca,Santiago Nundiche,20480,20,480,414,247,167,356,116,240,413,246,167,1,1,0,53.7,67.86,41.03
2010,Oaxaca,Santiago Nuyoo,20481,20,481,572,499,73,991,214,777,561,490,71,11,9,2,36.23,68.73,8.56
2010,Oaxaca,Santiago Pinotepa Nacional,20482,20,482,19356,13503,5853,18145,4278,13867,18856,13068,5788,500,435,65,51.24,75.1,29.57
2010,Oaxaca,Santiago Suchilquitongo,20483,20,483,3624,2540,1084,3662,884,2778,3494,2426,1068,130,114,16,49.51,73.71,27.98
2010,Oaxaca,Santiago Tamazola,20484,20,484,898,651,247,2185,697,1488,805,561,244,93,90,3,28.95,47.76,14.2
2010,Oaxaca,Santiago Tapextla,20485,20,485,834,765,69,1269,312,957,833,764,69,1,1,0,39.21,69.99,6.67
2010,Oaxaca,Villa Tejupam de la Union,20486,20,486,890,617,273,998,276,722,866,594,272,24,23,1,46.72,68.25,27.27
2010,Oaxaca,Santiago Tenango,20487,20,487,747,523,224,715,187,528,722,499,223,25,24,1,50.92,73.35,29.71
2010,Oaxaca,Santiago Tepetlapa,20488,20,488,46,32,14,60,21,39,45,31,14,1,1,0,42.59,59.26,25.93
2010,Oaxaca,Santiago Tetepec,20489,20,489,1307,1171,136,2198,509,1689,1201,1066,135,106,105,1,37.03,69.04,7.42
2010,Oaxaca,Santiago Texcalcingo,20490,20,490,798,665,133,1246,301,945,786,655,131,12,10,2,38.7,67.86,12.29
2010,Oaxaca,Santiago Textitlan,20491,20,491,973,765,208,1690,517,1173,904,697,207,69,68,1,36.36,59.3,15.01
2010,Oaxaca,Santiago Tilantongo,20492,20,492,971,674,297,1460,430,1030,953,658,295,18,16,2,39.75,60.67,22.3
2010,Oaxaca,Santiago Tillo,20493,20,493,210,142,68,241,68,173,200,134,66,10,8,2,46.36,67.3,28.1
2010,Oaxaca,Santiago Tlazoyaltepec,20494,20,494,1185,796,389,2213,707,1506,1169,782,387,16,14,2,34.41,52.33,20.23
2010,Oaxaca,Santiago Xanica,20495,20,495,821,638,183,1109,290,819,777,596,181,44,42,2,41.55,66.18,18.08
2010,Oaxaca,Santiago Xiacui,20496,20,496,750,564,186,967,223,744,713,533,180,37,31,6,43.58,71.48,19.96
2010,Oaxaca,Santiago Yaitepec,20497,20,497,1040,736,304,1684,425,1259,978,693,285,62,43,19,37.76,62.69,19.24
2010,Oaxaca,Santiago Yaveo,20498,20,498,2167,1887,280,2688,531,2157,2125,1846,279,42,41,1,43.97,76.83,11.33
2010,Oaxaca,Santiago Yolomecatl,20499,20,499,784,447,337,727,229,498,777,442,335,7,5,2,51.85,66.12,40.31
2010,Oaxaca,Santiago Yosondua,20500,20,500,2641,2010,631,3201,701,2500,2600,1973,627,41,37,4,44.92,73.57,20.05
2010,Oaxaca,Santiago Yucuyachi,20501,20,501,234,163,71,518,177,341,231,160,71,3,3,0,30.91,47.66,17.11
2010,Oaxaca,Santiago Zacatepec,20502,20,502,1518,1400,118,2502,555,1947,1515,1397,118,3,3,0,37.55,71.14,5.69
2010,Oaxaca,Santiago Zoochila,20503,20,503,104,80,24,197,56,141,104,80,24,0,0,0,34.32,58.39,14.46
2010,Oaxaca,Nuevo Zoquiapam,20504,20,504,600,380,220,596,171,425,598,378,220,2,2,0,50.13,68.84,34.11
2010,Oaxaca,Santo Domingo Ingenio,20505,20,505,2807,2003,804,3278,1003,2275,2574,1801,773,233,202,31,45.69,65.93,25.89
2010,Oaxaca,Santo Domingo Albarradas,20506,20,506,224,130,94,396,156,240,222,128,94,2,2,0,35.61,44.67,27.81
2010,Oaxaca,Santo Domingo Armenta,20507,20,507,874,741,133,1398,372,1026,873,740,133,1,1,0,38.12,65.58,11.44
2010,Oaxaca,Santo Domingo Chihuitan,20508,20,508,601,427,174,636,175,461,545,373,172,56,54,2,48.2,70,27.32
2010,Oaxaca,Santo Domingo de Morelos,20509,20,509,2393,1997,396,4608,1284,3324,2046,1675,371,347,322,25,33.99,60.35,10.61
2010,Oaxaca,Santo Domingo Ixcatlan,20510,20,510,247,182,65,452,136,316,239,176,63,8,6,2,35.29,57.23,17.02
2010,Oaxaca,Santo Domingo Nuxaa,20511,20,511,651,482,169,1844,707,1137,634,466,168,17,16,1,25.99,40.37,12.89
2010,Oaxaca,Santo Domingo Ozolotepec,20512,20,512,223,165,58,426,136,290,223,165,58,0,0,0,34.2,54.64,16.57
2010,Oaxaca,Santo Domingo Petapa,20513,20,513,2752,2284,468,3443,753,2690,2678,2219,459,74,65,9,44.17,74.66,14.75
2010,Oaxaca,Santo Domingo Roayaga,20514,20,514,292,269,23,426,77,349,292,269,23,0,0,0,40.5,77.3,6.17
2010,Oaxaca,Santo Domingo Tehuantepec,20515,20,515,23681,16368,7313,23439,6196,17243,22513,15394,7119,1168,974,194,50.04,72.16,29.67
2010,Oaxaca,Santo Domingo Teojomulco,20516,20,516,1090,945,145,2098,558,1540,1084,941,143,6,4,2,34.08,62.67,8.58
2010,Oaxaca,Santo Domingo Tepuxtepec,20517,20,517,1318,816,502,2348,870,1478,1305,806,499,13,10,3,35.82,48.17,25.28
2010,Oaxaca,Santo Domingo Tlatayapam,20518,20,518,42,34,8,79,24,55,42,34,8,0,0,0,33.87,56.67,12.5
2010,Oaxaca,Santo Domingo Tomaltepec,20519,20,519,1251,812,439,955,243,712,1221,783,438,30,29,1,56.3,76.17,37.98
2010,Oaxaca,Santo Domingo Tonala,20520,20,520,2305,1564,741,2861,768,2093,2206,1477,729,99,87,12,44.34,66.67,25.97
2010,Oaxaca,Santo Domingo Tonaltepec,20521,20,521,161,70,91,56,11,45,159,69,90,2,1,1,73.85,85.37,66.91
2010,Oaxaca,Santo Domingo Xagacia,20522,20,522,418,273,145,491,135,356,418,273,145,0,0,0,45.83,66.59,28.88
2010,Oaxaca,Santo Domingo Yanhuitlan,20523,20,523,687,435,252,602,162,440,677,427,250,10,8,2,53.01,72.14,36.36
2010,Oaxaca,Santo Domingo Yodohino,20524,20,524,189,103,86,114,36,78,186,100,86,3,3,0,60.97,72.03,51.5
2010,Oaxaca,Santo Domingo Zanatepec,20525,20,525,4019,3080,939,4568,1170,3398,3927,3010,917,92,70,22,46.55,72.1,21.53
2010,Oaxaca,Santos Reyes Nopala,20526,20,526,4854,3923,931,6588,1493,5095,4679,3758,921,175,165,10,42.16,71.74,15.4
2010,Oaxaca,Santos Reyes Papalo,20527,20,527,702,634,68,1167,279,888,690,623,67,12,11,1,37.4,69.29,7.07
2010,Oaxaca,Santos Reyes Tepejillo,20528,20,528,376,232,144,552,155,397,315,196,119,61,36,25,39.79,58,26.42
2010,Oaxaca,Santos Reyes Yucuna,20529,20,529,152,102,50,669,292,377,151,101,50,1,1,0,18.49,25.89,11.68
2010,Oaxaca,Santo Tomas Jalieza,20530,20,530,1357,839,518,1091,310,781,1346,830,516,11,9,2,55.21,72.64,39.75
2010,Oaxaca,Santo Tomas Mazaltepec,20531,20,531,894,560,334,899,271,628,891,558,333,3,2,1,49.69,66.99,34.68
2010,Oaxaca,Santo Tomas Ocotepec,20532,20,532,1415,897,518,1600,487,1113,1373,865,508,42,32,10,46.75,64.49,31.66
2010,Oaxaca,Santo Tomas Tamazulapan,20533,20,533,772,557,215,875,223,652,737,523,214,35,34,1,46.51,70.69,24.66
2010,Oaxaca,San Vicente Coatlan,20534,20,534,1608,825,783,922,302,620,1571,789,782,37,36,1,62.76,71.86,55.37
2010,Oaxaca,San Vicente Lachixio,20535,20,535,944,532,412,1088,358,730,854,453,401,90,79,11,46.27,59.44,35.98
2010,Oaxaca,San Vicente Nunu,20536,20,536,196,139,57,223,50,173,196,139,57,0,0,0,46.67,73.16,24.78
2010,Oaxaca,Silacayoapam,20537,20,537,2189,1605,584,3035,776,2259,2138,1559,579,51,46,5,41.61,66.9,20.41
2010,Oaxaca,Sitio de Xitlapehua,20538,20,538,166,119,47,338,114,224,161,114,47,5,5,0,32.81,50.64,17.34
2010,Oaxaca,Soledad Etla,20539,20,539,2225,1426,799,1604,408,1196,2169,1379,790,56,47,9,57.82,77.42,39.83
2010,Oaxaca,Villa de Tamazulapam del Progreso,20540,20,540,2798,1703,1095,2533,710,1823,2726,1639,1087,72,64,8,52.23,70.05,37.42
2010,Oaxaca,Tanetze de Zaragoza,20541,20,541,557,451,106,813,208,605,554,448,106,3,3,0,40.25,67.72,14.76
2010,Oaxaca,Taniche,20542,20,542,221,175,46,369,85,284,218,173,45,3,2,1,37.08,66.54,13.81
2010,Oaxaca,Tataltepec de Valdes,20543,20,543,1538,1314,224,2443,606,1837,1494,1272,222,44,42,2,38.39,67.98,10.81
2010,Oaxaca,Teococuilco de Marcos Perez,20544,20,544,276,228,48,593,159,434,251,204,47,25,24,1,31.15,57,9.88
2010,Oaxaca,Teotitlan de Flores Magon,20545,20,545,3122,2104,1018,3550,982,2568,3000,1998,1002,122,106,16,46.51,67.7,28.24
2010,Oaxaca,Teotitlan del Valle,20546,20,546,2195,1584,611,2352,536,1816,2133,1533,600,62,51,11,47.99,74.33,25.01
2010,Oaxaca,Teotongo,20547,20,547,395,260,135,358,86,272,391,257,134,4,3,1,52.39,74.93,33.17
2010,Oaxaca,Tepelmeme Villa de Morelos,20548,20,548,692,412,280,580,147,433,683,403,280,9,9,0,54.27,73.44,39.22
2010,Oaxaca,"Heroica Villa Tezoatlan de Segura y Luna, Cuna de ",20549,20,549,3558,2630,928,4982,1091,3891,3497,2573,924,61,57,4,41.1,69.48,19.05
2010,Oaxaca,San Jeronimo Tlacochahuaya,20550,20,550,1950,1173,777,1976,623,1353,1936,1160,776,14,13,1,49.11,64.34,36.17
2010,Oaxaca,Tlacolula de Matamoros,20551,20,551,8467,5159,3308,6496,1664,4832,8264,5011,3253,203,148,55,56.34,75.17,40.51
2010,Oaxaca,Tlacotepec Plumas,20552,20,552,132,99,33,251,79,172,129,97,32,3,2,1,34.29,55.62,15.94
2010,Oaxaca,Tlalixtac de Cabrera,20553,20,553,4025,2510,1515,3260,844,2416,3923,2430,1493,102,80,22,55.11,74.52,38.5
2010,Oaxaca,Totontepec Villa de Morelos,20554,20,554,1478,1313,165,2669,615,2054,992,867,125,486,446,40,35.4,67.4,7.41
2010,Oaxaca,Trinidad Zaachila,20555,20,555,900,706,194,1216,278,938,883,689,194,17,17,0,42.25,71.24,17.03
2010,Oaxaca,La Trinidad Vista Hermosa,20556,20,556,91,58,33,105,32,73,91,58,33,0,0,0,46.43,64.44,31.13
2010,Oaxaca,Union Hidalgo,20557,20,557,4588,3355,1233,6466,1922,4544,4343,3151,1192,245,204,41,41.27,63.03,21.28
2010,Oaxaca,Valerio Trujano,20558,20,558,480,300,180,694,214,480,469,290,179,11,10,1,40.2,56.93,26.99
2010,Oaxaca,San Juan Bautista Valle Nacional,20559,20,559,7429,5726,1703,9580,2260,7320,7242,5566,1676,187,160,27,43.39,71.11,18.78
2010,Oaxaca,Villa Diaz Ordaz,20560,20,560,2080,1532,548,2701,598,2103,1999,1453,546,81,79,2,43.08,70.83,20.56
2010,Oaxaca,Yaxe,20561,20,561,818,561,257,1116,327,789,817,560,257,1,1,0,42.08,62.89,24.43
2010,Oaxaca,Magdalena Yodocono de Porfirio Diaz,20562,20,562,538,357,181,572,169,403,533,354,179,5,3,2,48.16,67.74,30.68
2010,Oaxaca,Yogana,20563,20,563,362,327,35,658,130,528,344,309,35,18,18,0,34.41,68.13,6.12
2010,Oaxaca,Yutanduchi de Guerrero,20564,20,564,530,232,298,466,238,228,530,232,298,0,0,0,53.21,49.36,56.65
2010,Oaxaca,Villa de Zaachila,20565,20,565,13701,8759,4942,11445,2899,8546,13254,8371,4883,447,388,59,54.25,74.8,36.48
2010,Oaxaca,San Mateo Yucutindoo,20566,20,566,821,696,125,1381,362,1019,773,653,120,48,43,5,37.03,65.11,10.89
2010,Oaxaca,Zapotitlan Lagunas,20567,20,567,815,670,145,1514,354,1160,799,656,143,16,14,2,34.74,64.55,11.09
2010,Oaxaca,Zapotitlan Palmas,20568,20,568,626,314,312,535,185,350,620,309,311,6,5,1,53.64,62.3,47.06
2010,Oaxaca,Santa Ines de Zaragoza,20569,20,569,749,472,277,582,139,443,747,470,277,2,2,0,56.15,77.25,38.31
2010,Oaxaca,Zimatlan de alvarez,20570,20,570,7462,4941,2521,7154,1740,5414,7291,4792,2499,171,149,22,50.83,73.55,31.67
2010,Puebla,Total del estado Puebla,21000,21,0,2178686,1488793,689893,2084110,510814,1573296,2098095,1425363,672732,80591,63430,17161,50.85,74,30.35
2010,Puebla,Acajete,21001,21,1,20279,15693,4586,21788,4191,17597,19224,14757,4467,1055,936,119,47.96,78.34,20.61
2010,Puebla,Acateno,21002,21,2,3216,2608,608,3575,776,2799,3104,2504,600,112,104,8,47.1,76.35,17.82
2010,Puebla,Acatlan,21003,21,3,12356,7973,4383,13015,3321,9694,12018,7703,4315,338,270,68,48.13,69.48,30.87
2010,Puebla,Acatzingo,21004,21,4,17926,13580,4346,17779,3423,14356,17318,13043,4275,608,537,71,49.97,79.48,23.14
2010,Puebla,Acteopan,21005,21,5,1471,793,678,845,247,598,1469,792,677,2,1,1,63.3,76.1,52.89
2010,Puebla,Ahuacatlan,21006,21,6,4764,3624,1140,5626,1281,4345,4550,3433,1117,214,191,23,45.41,73.27,20.56
2010,Puebla,Ahuatlan,21007,21,7,996,733,263,1566,501,1065,963,702,261,33,31,2,38.71,59.07,19.74
2010,Puebla,Ahuazotepec,21008,21,8,3564,2710,854,4048,937,3111,3256,2440,816,308,270,38,46.53,73.62,21.46
2010,Puebla,Ahuehuetitla,21009,21,9,477,330,147,1088,370,718,463,318,145,14,12,2,30.09,46.54,16.78
2010,Puebla,Ajalpan,21010,21,10,20708,15694,5014,21251,4155,17096,20474,15485,4989,234,209,25,49.09,78.54,22.58
2010,Puebla,Albino Zertuche,21011,21,11,415,315,100,882,252,630,391,292,99,24,23,1,31.56,54.5,13.57
2010,Puebla,Aljojuca,21012,21,12,2087,1724,363,2811,532,2279,1917,1570,347,170,154,16,42.44,75.98,13.7
2010,Puebla,Altepexi,21013,21,13,7831,5447,2384,6213,1160,5053,7703,5342,2361,128,105,23,55.49,81.96,31.93
2010,Puebla,Amixtlan,21014,21,14,1397,1136,261,2231,528,1703,1374,1113,261,23,23,0,38.27,67.7,13.24
2010,Puebla,Amozoc,21015,21,15,37652,26234,11418,34728,8344,26384,36177,25056,11121,1475,1178,297,51.79,75.51,30.07
2010,Puebla,Aquixtla,21016,21,16,2955,2276,679,2871,560,2311,2904,2231,673,51,45,6,50.48,79.78,22.63
2010,Puebla,Atempan,21017,21,17,8585,6285,2300,8791,1940,6851,7863,5633,2230,722,652,70,49.16,75.9,25.05
2010,Puebla,Atexcal,21018,21,18,1281,878,403,1458,387,1071,1249,847,402,32,31,1,46.55,68.92,27.27
2010,Puebla,Atlixco,21019,21,19,50616,31456,19160,44773,11799,32974,48785,30052,18733,1831,1404,427,52.81,72.33,36.59
2010,Puebla,Atoyatempan,21020,21,20,2229,1634,595,2314,499,1815,2138,1560,578,91,74,17,48.7,75.93,24.54
2010,Puebla,Atzala,21021,21,21,368,262,106,533,161,372,352,248,104,16,14,2,40.4,61.36,21.9
2010,Puebla,Atzitzihuacan,21022,21,22,3709,2836,873,4937,1017,3920,3648,2780,868,61,56,5,42.56,72.74,18.13
2010,Puebla,Atzitzintla,21023,21,23,2587,2228,359,3320,619,2701,2387,2049,338,200,179,21,43.22,76.96,11.62
2010,Puebla,Axutla,21024,21,24,276,199,77,445,131,314,263,186,77,13,13,0,38.07,59.94,19.59
2010,Puebla,Ayotoxco de Guerrero,21025,21,25,2845,2239,606,3264,742,2522,2734,2138,596,111,101,10,46.34,74.61,19.31
2010,Puebla,Calpan,21026,21,26,4516,3519,997,5796,1226,4570,4419,3434,985,97,85,12,43.44,73.37,17.8
2010,Puebla,Caltepec,21027,21,27,1358,992,366,1876,486,1390,1347,983,364,11,9,2,41.77,66.67,20.76
2010,Puebla,Camocuautla,21028,21,28,599,551,48,1086,271,815,569,524,45,30,27,3,35.32,66.71,5.52
2010,Puebla,Caxhuacan,21029,21,29,1241,944,297,1652,432,1220,1190,898,292,51,46,5,42.54,67.82,19.48
2010,Puebla,Coatepec,21030,21,30,152,125,27,447,151,296,151,124,27,1,1,0,25.38,45.29,8.36
2010,Puebla,Coatzingo,21031,21,31,889,749,140,1303,279,1024,880,740,140,9,9,0,39.71,70.86,11.84
